Date,Season,Month,WY,WYS,P301,P303,P304,D102,P300,B201,B203,B204,T003,B200
4/27/2008,3,4,2008,200803,1.8172,1.2549,1.4857,0.7631,1.4908,3.050,6.673,4.383,3.389,4.6409
4/28/2008,3,4,2008,200803,1.8938,1.3139,1.5092,0.7465,1.5524,3.486,7.197,5.110,3.798,5.1634
4/29/2008,3,4,2008,200803,1.9317,1.2852,1.4714,0.7349,1.5404,3.814,7.594,5.952,3.967,6.2685
4/30/2008,3,4,2008,200803,1.8101,1.1294,1.3356,0.7308,1.3676,3.232,6.564,5.517,3.685,5.5823
5/1/2008,3,5,2008,200803,1.7901,0.9817,1.2456,0.7067,1.2268,3.000,5.738,5.034,3.427,5.0045
5/2/2008,3,5,2008,200803,1.7796,0.9153,1.2180,0.6812,1.1722,3.012,5.725,5.205,3.300,5.0810
5/3/2008,3,5,2008,200803,1.8394,0.8894,1.1986,0.6603,1.1694,3.150,5.979,5.693,3.320,5.4269
5/4/2008,3,5,2008,200803,1.8301,0.8640,1.1733,0.6518,1.1468,3.200,6.111,6.006,3.338,5.6308
5/5/2008,3,5,2008,200803,1.8526,0.8328,1.1559,0.6373,1.1278,3.194,6.204,6.325,3.310,5.8149
5/6/2008,3,5,2008,200803,1.9567,0.8154,1.1436,0.6197,1.1328,3.401,6.917,6.822,3.501,6.3521
5/7/2008,3,5,2008,200803,1.9244,0.8079,1.1342,0.6223,1.1284,3.371,7.113,7.009,3.581,6.5104
5/8/2008,3,5,2008,200803,1.8255,0.7665,1.0913,0.6059,1.0716,3.302,6.849,7.157,3.539,6.4675
5/9/2008,3,5,2008,200803,1.7743,0.7322,1.0650,0.5880,1.0345,3.280,6.943,7.281,3.530,6.5585
5/10/2008,3,5,2008,200803,1.7032,0.6927,1.0302,0.5675,0.9861,3.233,7.119,7.366,3.528,6.6590
5/11/2008,3,5,2008,200803,1.7018,0.6655,1.0030,0.5551,0.9646,3.224,7.413,7.741,3.605,6.9457
5/12/2008,3,5,2008,200803,1.6146,0.6474,0.9888,0.5553,0.9384,3.044,7.069,7.509,3.527,6.6782
5/13/2008,3,5,2008,200803,1.4621,0.5848,0.9178,0.5313,0.8287,2.836,6.348,7.167,3.311,6.2102
5/14/2008,3,5,2008,200803,1.4612,0.5387,0.8709,0.5167,0.7761,2.862,6.669,7.480,3.349,6.4838
5/15/2008,3,5,2008,200803,1.5064,0.5184,0.8441,0.5003,0.7696,2.886,7.618,8.231,3.632,5.2587
5/16/2008,3,5,2008,200803,1.4820,0.4960,0.8214,0.4798,0.7494,2.825,8.125,8.689,3.868,5.5327
5/17/2008,3,5,2008,200803,1.4624,0.4771,0.8083,0.4671,0.7356,2.773,8.396,8.786,4.042,5.6795
5/18/2008,3,5,2008,200803,1.4049,0.4590,0.7937,0.4544,0.7159,2.619,8.443,8.768,4.157,5.6890
5/19/2008,3,5,2008,200803,1.2840,0.4369,0.7798,0.4391,0.6773,2.370,7.745,8.512,4.013,5.3539
5/20/2008,3,5,2008,200803,1.1753,0.4176,0.7593,0.4257,0.6387,2.139,6.747,8.008,3.704,4.8517
5/21/2008,3,5,2008,200803,1.1479,0.4184,0.7853,0.4557,0.6400,2.073,5.521,6.912,3.315,4.1620
5/22/2008,3,5,2008,200803,1.1502,0.4254,0.8112,0.4852,0.6546,1.993,4.761,5.997,2.964,3.5761
5/23/2008,3,5,2008,200803,1.0761,0.4232,0.7984,0.4866,0.6392,1.867,4.403,5.198,2.718,3.1319
5/24/2008,3,5,2008,200803,1.2760,0.4573,0.9131,0.5572,0.7437,1.818,4.160,4.638,2.531,2.9016
5/25/2008,3,5,2008,200803,1.6167,0.5301,1.0661,0.7646,0.9312,2.162,4.210,4.711,2.614,3.0657
5/26/2008,3,5,2008,200803,1.6177,0.6030,1.0214,0.7673,1.0054,2.447,4.484,4.091,2.608,3.2980
5/27/2008,3,5,2008,200803,1.3842,0.5484,0.9268,0.6318,0.8280,2.024,4.429,3.969,2.335,3.0581
5/28/2008,3,5,2008,200803,1.3074,0.5380,0.9151,0.6123,0.7956,1.734,4.089,3.795,2.198,2.7607
5/29/2008,3,5,2008,200803,1.2029,0.5118,0.8566,0.5689,0.7350,1.617,3.895,3.613,2.099,2.6351
5/30/2008,3,5,2008,200803,1.1259,0.4768,0.8120,0.5258,0.6853,1.478,3.851,3.573,2.031,2.5852
5/31/2008,3,5,2008,200803,1.0701,0.4452,0.7869,0.4944,0.6473,1.401,3.856,3.545,1.987,2.5555
6/1/2008,3,6,2008,200803,1.0207,0.4242,0.7723,0.4761,0.6246,1.391,3.847,3.538,1.954,2.5462
6/2/2008,3,6,2008,200803,0.9624,0.4059,0.7534,0.4544,0.5950,1.336,3.750,3.443,1.888,2.4782
6/3/2008,3,6,2008,200803,0.9254,0.3902,0.7431,0.4392,0.5743,1.296,3.625,3.352,1.826,2.4003
6/4/2008,3,6,2008,200803,0.9428,0.3864,0.7469,0.4508,0.6328,1.308,3.462,3.217,1.756,2.3001
6/5/2008,3,6,2008,200803,0.8851,0.3691,0.7219,0.4242,0.6056,1.228,3.217,2.993,1.658,2.1031
6/6/2008,3,6,2008,200803,0.8469,0.3599,0.7059,0.4093,0.5912,1.130,3.086,2.884,1.588,2.0163
6/7/2008,3,6,2008,200803,0.8231,0.3502,0.6974,0.4009,0.5759,1.089,2.963,2.770,1.533,1.9301
6/8/2008,3,6,2008,200803,0.7942,0.3333,0.6842,0.3858,0.5493,1.051,2.796,2.640,1.466,1.8174
6/9/2008,3,6,2008,200803,0.7468,0.3227,0.6738,0.3672,0.5326,0.987,2.664,2.531,1.405,1.7303
6/10/2008,3,6,2008,200803,0.7187,0.3159,0.6651,0.3547,0.5219,0.925,2.529,2.420,1.343,1.6414
6/11/2008,3,6,2008,200803,0.6906,0.3078,0.6580,0.3474,0.5092,0.849,2.350,2.268,1.288,1.5133
6/12/2008,3,6,2008,200803,0.6719,0.2985,0.6486,0.3394,0.4945,0.827,2.247,2.140,1.238,1.4064
6/13/2008,3,6,2008,200803,0.6323,0.2854,0.6364,0.3204,0.4739,0.800,2.168,2.030,1.182,1.3153
6/14/2008,3,6,2008,200803,0.6116,0.2687,0.6278,0.3115,0.4476,0.760,2.065,1.948,1.137,1.2490
6/15/2008,3,6,2008,200803,0.5955,0.2605,0.6248,0.3048,0.4347,0.738,1.971,1.867,1.102,1.1898
6/16/2008,3,6,2008,200803,0.5740,0.2528,0.6174,0.2954,0.4226,0.715,1.874,1.773,1.060,1.1279
6/17/2008,3,6,2008,200803,0.5527,0.2442,0.6084,0.2848,0.4092,0.680,1.765,1.672,1.020,1.0484
6/18/2008,3,6,2008,200803,0.5310,0.2357,0.6014,0.2767,0.3958,0.653,1.668,1.574,0.980,0.9788
6/19/2008,3,6,2008,200803,0.5119,0.2299,0.5917,0.2686,0.3866,0.616,1.579,1.488,0.942,0.9185
6/20/2008,3,6,2008,200803,0.4905,0.2226,0.5868,0.2564,0.3751,0.589,1.507,1.409,0.910,0.8612
6/21/2008,3,6,2008,200803,0.4711,0.2155,0.5806,0.2447,0.3640,0.568,1.438,1.343,0.883,0.8152
6/22/2008,3,6,2008,200803,0.4566,0.2111,0.5740,0.2383,0.3569,0.545,1.378,1.284,0.856,0.7776
6/23/2008,3,6,2008,200803,0.4466,0.2062,0.5681,0.2357,0.3493,0.541,1.340,1.238,0.837,0.7518
6/24/2008,3,6,2008,200803,0.4381,0.1994,0.5667,0.2328,0.3387,0.535,1.290,1.186,0.812,0.7190
6/25/2008,3,6,2008,200803,0.4296,0.1956,0.5621,0.2289,0.3326,0.529,1.254,1.143,0.794,0.6909
6/26/2008,3,6,2008,200803,0.4203,0.1907,0.5634,0.2257,0.3249,0.517,1.198,1.091,0.773,0.6549
6/27/2008,3,6,2008,200803,0.3964,0.1823,0.5524,0.2129,0.3117,0.478,1.126,1.024,0.734,0.6117
6/28/2008,3,6,2008,200803,0.3758,0.1742,0.5431,0.2027,0.2990,0.456,1.084,0.982,0.711,0.5792
6/29/2008,3,6,2008,200803,0.3632,0.1684,0.5380,0.1975,0.2898,0.439,1.038,0.935,0.692,0.5468
6/30/2008,3,6,2008,200803,0.3498,0.1623,0.5327,0.1927,0.2802,0.425,1.000,0.897,0.669,0.5239
7/1/2008,4,7,2008,200804,0.3438,0.1555,0.5276,0.1894,0.2695,0.422,0.986,0.876,0.658,0.5103
7/2/2008,4,7,2008,200804,0.3366,0.1527,0.5282,0.1883,0.2652,0.420,0.963,0.847,0.649,0.4967
7/3/2008,4,7,2008,200804,0.3275,0.1489,0.5263,0.1841,0.2591,0.413,0.944,0.822,0.638,0.4878
7/4/2008,4,7,2008,200804,0.3251,0.1439,0.5245,0.1840,0.2512,0.412,0.924,0.804,0.627,0.4768
7/5/2008,4,7,2008,200804,0.3160,0.1416,0.5141,0.1828,0.2476,0.392,0.879,0.765,0.605,0.4494
7/6/2008,4,7,2008,200804,0.3059,0.1382,0.5072,0.1763,0.2423,0.386,0.868,0.746,0.599,0.4377
7/7/2008,4,7,2008,200804,0.2799,0.1317,0.5008,0.1655,0.2321,0.355,0.821,0.704,0.573,0.4085
7/8/2008,4,7,2008,200804,0.2548,0.1270,0.4990,0.1580,0.2247,0.367,0.805,0.698,0.577,0.4089
7/9/2008,4,7,2008,200804,0.2410,0.1193,0.4851,0.1500,0.2126,0.341,0.751,0.656,0.548,0.3833
7/10/2008,4,7,2008,200804,0.2234,0.1120,0.4754,0.1421,0.2011,0.317,0.702,0.617,0.522,0.3595
7/11/2008,4,7,2008,200804,0.2166,0.1086,0.4713,0.1414,0.1957,0.304,0.669,0.590,0.512,0.3448
7/12/2008,4,7,2008,200804,0.2143,0.1057,0.4745,0.1425,0.1911,0.309,0.658,0.583,0.506,0.3420
7/13/2008,4,7,2008,200804,0.3956,0.1172,0.5844,0.1556,0.2093,0.404,0.783,0.671,0.571,0.4094
7/14/2008,4,7,2008,200804,0.3366,0.1198,0.5410,0.1757,0.2133,0.412,0.788,0.676,0.584,0.4210
7/15/2008,4,7,2008,200804,0.2880,0.1166,0.5116,0.1669,0.2084,0.410,0.780,0.656,0.597,0.4079
7/16/2008,4,7,2008,200804,0.2465,0.1079,0.4927,0.1526,0.1946,0.359,0.697,0.606,0.556,0.3691
7/17/2008,4,7,2008,200804,0.2182,0.1010,0.4766,0.1414,0.1838,0.311,0.604,0.545,0.494,0.3290
7/18/2008,4,7,2008,200804,0.2033,0.0970,0.4663,0.1351,0.1776,0.287,0.562,0.514,0.473,0.3093
7/19/2008,4,7,2008,200804,0.1947,0.0924,0.4624,0.1316,0.1703,0.275,0.527,0.488,0.457,0.2966
7/20/2008,4,7,2008,200804,0.1913,0.0866,0.4768,0.1355,0.1611,0.276,0.511,0.478,0.458,0.2912
7/21/2008,4,7,2008,200804,0.1857,0.0839,0.4600,0.1307,0.1569,0.270,0.500,0.469,0.446,0.2873
7/22/2008,4,7,2008,200804,0.1786,0.0822,0.4568,0.1283,0.1542,0.259,0.477,0.451,0.435,0.2741
7/23/2008,4,7,2008,200804,0.1704,0.0802,0.4468,0.1179,0.1510,0.260,0.455,0.438,0.428,0.2669
7/24/2008,4,7,2008,200804,0.1626,0.0783,0.4346,0.1024,0.1481,0.302,0.428,0.419,0.415,0.2550
7/25/2008,4,7,2008,200804,0.1547,0.0750,0.4308,0.0979,0.1428,0.392,0.399,0.400,0.398,0.2455
7/26/2008,4,7,2008,200804,0.1469,0.0723,0.4229,0.0945,0.1386,0.392,0.377,0.383,0.388,0.2336
7/27/2008,4,7,2008,200804,0.1428,0.0697,0.4559,0.0930,0.1345,0.400,0.364,0.373,0.387,0.2303
7/28/2008,4,7,2008,200804,0.1399,0.0680,0.4890,0.0927,0.1319,0.407,0.356,0.366,0.384,0.2260
7/29/2008,4,7,2008,200804,0.1382,0.0669,0.4769,0.0918,0.1301,0.405,0.350,0.363,0.382,0.2247
7/30/2008,4,7,2008,200804,0.1326,0.0639,0.4850,0.0898,0.1254,0.395,0.330,0.350,0.372,0.2172
7/31/2008,4,7,2008,200804,0.1269,0.0623,0.5131,0.0868,0.1229,0.371,0.313,0.343,0.366,0.2114
8/1/2008,4,8,2008,200804,0.1218,0.0612,0.4939,0.0850,0.1212,0.219,0.299,0.334,0.360,0.2050
8/2/2008,4,8,2008,200804,0.1145,0.0595,0.4625,0.0826,0.1185,0.198,0.280,0.320,0.349,0.1981
8/3/2008,4,8,2008,200804,0.1107,0.0578,0.4116,0.0800,0.1158,0.191,0.264,0.311,0.340,0.1922
8/4/2008,4,8,2008,200804,0.1065,0.0561,0.4098,0.0790,0.1132,0.189,0.254,0.304,0.337,0.1891
8/5/2008,4,8,2008,200804,0.1036,0.0554,0.4072,0.0765,0.1121,0.193,0.249,0.300,0.337,0.1880
8/6/2008,4,8,2008,200804,0.1003,0.0540,0.4046,0.0742,0.1099,0.187,0.232,0.288,0.328,0.1829
8/7/2008,4,8,2008,200804,0.0964,0.0524,0.3961,0.0731,0.1074,0.181,0.216,0.280,0.321,0.1779
8/8/2008,4,8,2008,200804,0.0939,0.0519,0.3943,0.0733,0.1065,0.179,0.207,0.275,0.317,0.1763
8/9/2008,4,8,2008,200804,0.0930,0.0510,0.3939,0.0730,0.1052,0.180,0.201,0.270,0.352,0.1752
8/10/2008,4,8,2008,200804,0.0889,0.0492,0.3913,0.0708,0.1023,0.177,0.193,0.264,0.357,0.1732
8/11/2008,4,8,2008,200804,0.0841,0.0482,0.3894,0.0698,0.1008,0.173,0.182,0.256,0.355,0.1712
8/12/2008,4,8,2008,200804,0.0804,0.0458,0.3858,0.0682,0.0969,0.167,0.177,0.249,0.350,0.1677
8/13/2008,4,8,2008,200804,0.0739,0.0437,0.3813,0.0651,0.0936,0.162,0.168,0.239,0.350,0.1693
8/14/2008,4,8,2008,200804,0.0677,0.0412,0.3781,0.0628,0.0897,0.156,0.162,0.231,0.314,0.1744
8/15/2008,4,8,2008,200804,0.0644,0.0404,0.3781,0.0620,0.0884,0.156,0.160,0.227,0.308,0.1737
8/16/2008,4,8,2008,200804,0.0623,0.0396,0.3765,0.0623,0.0872,0.156,0.156,0.222,0.304,0.1721
8/17/2008,4,8,2008,200804,0.0613,0.0396,0.3728,0.0625,0.0872,0.154,0.154,0.217,0.303,0.1710
8/18/2008,4,8,2008,200804,0.0594,0.0389,0.3735,0.0632,0.0861,0.154,0.154,0.213,0.303,0.1704
8/19/2008,4,8,2008,200804,0.0629,0.0390,0.3833,0.0677,0.0863,0.162,0.163,0.217,0.312,0.1735
8/20/2008,4,8,2008,200804,0.0642,0.0388,0.3820,0.0677,0.0859,0.168,0.165,0.216,0.314,0.1736
8/21/2008,4,8,2008,200804,0.0610,0.0385,0.3806,0.0658,0.0854,0.165,0.156,0.208,0.306,0.1707
8/22/2008,4,8,2008,200804,0.0586,0.0375,0.3810,0.0647,0.0839,0.164,0.153,0.204,0.300,0.1691
8/23/2008,4,8,2008,200804,0.0545,0.0368,0.3739,0.0616,0.0828,0.158,0.145,0.198,0.288,0.1661
8/24/2008,4,8,2008,200804,0.0467,0.0346,0.3647,0.0571,0.0794,0.150,0.134,0.188,0.274,0.1611
8/25/2008,4,8,2008,200804,0.0427,0.0329,0.3601,0.0550,0.0767,0.143,0.130,0.182,0.271,0.1609
8/26/2008,4,8,2008,200804,0.0410,0.0330,0.3603,0.0564,0.0768,0.140,0.130,0.180,0.271,0.1583
8/27/2008,4,8,2008,200804,0.0406,0.0326,0.3607,0.0563,0.0762,0.139,0.126,0.175,0.268,0.1551
8/28/2008,4,8,2008,200804,0.0368,0.0305,0.3526,0.0532,0.0729,0.137,0.119,0.169,0.259,0.1527
8/29/2008,4,8,2008,200804,0.0327,0.0281,0.3451,0.0504,0.0690,0.132,0.114,0.164,0.253,0.1510
8/30/2008,4,8,2008,200804,0.0293,0.0269,0.3404,0.0485,0.0672,0.130,0.112,0.161,0.250,0.1499
8/31/2008,4,8,2008,200804,0.0290,0.0267,0.3400,0.0521,0.0669,0.128,0.113,0.159,0.252,0.1500
9/1/2008,4,9,2008,200804,0.0297,0.0271,0.3456,0.0573,0.0676,0.131,0.117,0.159,0.253,0.1509
9/2/2008,4,9,2008,200804,0.0295,0.0255,0.3417,0.0530,0.0650,0.132,0.114,0.154,0.248,0.1493
9/3/2008,4,9,2008,200804,0.0263,0.0247,0.3384,0.0515,0.0637,0.130,0.110,0.155,0.246,0.1475
9/4/2008,4,9,2008,200804,0.0252,0.0239,0.3383,0.0507,0.0625,0.129,0.106,0.156,0.244,0.1472
9/5/2008,4,9,2008,200804,0.0237,0.0234,0.3356,0.0488,0.0617,0.126,0.100,0.151,0.238,0.1451
9/6/2008,4,9,2008,200804,0.0221,0.0233,0.3337,0.0515,0.0616,0.124,0.098,0.147,0.233,0.1442
9/7/2008,4,9,2008,200804,0.0201,0.0228,0.3310,0.0499,0.0607,0.122,0.096,0.145,0.232,0.1433
9/8/2008,4,9,2008,200804,0.0190,0.0221,0.3297,0.0458,0.0596,0.122,0.098,0.142,0.231,0.1428
9/9/2008,4,9,2008,200804,0.0186,0.0223,0.3293,0.0483,0.0599,0.122,0.096,0.141,0.231,0.1433
9/10/2008,4,9,2008,200804,0.0189,0.0237,0.3364,0.0544,0.0622,0.129,0.102,0.145,0.235,0.1461
9/11/2008,4,9,2008,200804,0.0191,0.0227,0.3353,0.0521,0.0606,0.134,0.105,0.143,0.234,0.1455
9/12/2008,4,9,2008,200804,0.0236,0.0229,0.3638,0.0506,0.0609,0.131,0.103,0.141,0.233,0.1420
9/13/2008,4,9,2008,200804,0.0261,0.0230,0.3602,0.0492,0.0611,0.130,0.098,0.136,0.227,0.1409
9/14/2008,4,9,2008,200804,0.0255,0.0182,0.3546,0.0470,0.0535,0.127,0.092,0.131,0.219,0.1378
9/15/2008,4,9,2008,200804,0.0213,0.0128,0.3516,0.0456,0.0450,0.125,0.090,0.128,0.217,0.1364
9/16/2008,4,9,2008,200804,0.0210,0.0131,0.3553,0.0464,0.0454,0.127,0.091,0.127,0.220,0.1358
9/17/2008,4,9,2008,200804,0.0197,0.0143,0.3639,0.0476,0.0473,0.130,0.096,0.128,0.225,0.1373
9/18/2008,4,9,2008,200804,0.0144,0.0139,0.3486,0.0491,0.0468,0.129,0.097,0.127,0.224,0.1371
9/19/2008,4,9,2008,200804,0.0138,0.0140,0.3243,0.0494,0.0469,0.132,0.101,0.128,0.226,0.1391
9/20/2008,4,9,2008,200804,0.0136,0.0167,0.3370,0.0575,0.0511,0.143,0.113,0.135,0.239,0.1434
9/21/2008,4,9,2008,200804,0.0168,0.0169,0.3430,0.0630,0.0515,0.150,0.114,0.135,0.238,0.1457
9/22/2008,4,9,2008,200804,0.0193,0.0161,0.3373,0.0581,0.0502,0.149,0.110,0.131,0.232,0.1427
9/23/2008,4,9,2008,200804,0.0169,0.0134,0.3228,0.0513,0.0459,0.143,0.104,0.125,0.221,0.1402
9/24/2008,4,9,2008,200804,0.0145,0.0123,0.3180,0.0482,0.0443,0.132,0.097,0.119,0.215,0.1352
9/25/2008,4,9,2008,200804,0.0123,0.0120,0.3149,0.0473,0.0437,0.128,0.095,0.117,0.214,0.1341
9/26/2008,4,9,2008,200804,0.0109,0.0119,0.3153,0.0473,0.0436,0.125,0.094,0.115,0.213,0.1334
9/27/2008,4,9,2008,200804,0.0101,0.0117,0.3153,0.0476,0.0433,0.125,0.093,0.113,0.210,0.1328
9/28/2008,4,9,2008,200804,0.0099,0.0114,0.3129,0.0470,0.0428,0.124,0.091,0.110,0.209,0.1327
9/29/2008,4,9,2008,200804,0.0115,0.0116,0.3296,0.0529,0.0432,0.141,0.103,0.116,0.215,0.1375
9/30/2008,4,9,2008,200804,0.0118,0.0123,0.3193,0.0514,0.0442,0.143,0.103,0.116,0.222,0.1413
10/1/2008,1,10,2009,200901,0.0093,0.0121,0.3097,0.0537,0.0533,0.133,0.023,0.111,0.213,0.1184
10/2/2008,1,10,2009,200901,0.0112,0.0153,0.3132,0.0525,0.0546,0.135,0.029,0.113,0.218,0.1213
10/3/2008,1,10,2009,200901,0.0132,0.0153,0.3244,0.0610,0.0609,0.148,0.046,0.120,0.231,0.1287
10/4/2008,1,10,2009,200901,0.1929,0.0153,0.7420,0.1724,0.2298,0.861,0.488,0.366,0.568,0.5771
10/5/2008,1,10,2009,200901,0.0795,0.0153,0.3839,0.1301,0.1178,0.261,0.157,0.179,0.315,0.2143
10/6/2008,1,10,2009,200901,0.0566,0.0153,0.3656,0.1167,0.1009,0.216,0.141,0.160,0.303,0.1856
10/7/2008,1,10,2009,200901,0.0446,0.0153,0.3540,0.1080,0.0905,0.193,0.115,0.147,0.283,0.1660
10/8/2008,1,10,2009,200901,0.0408,0.0153,0.3510,0.0857,0.0877,0.181,0.089,0.139,0.264,0.1573
10/9/2008,1,10,2009,200901,0.0417,0.0214,0.3526,0.0724,0.0901,0.183,0.063,0.139,0.244,0.1577
10/10/2008,1,10,2009,200901,0.0470,0.0240,0.3563,0.0764,0.0937,0.191,0.080,0.145,0.257,0.1683
10/11/2008,1,10,2009,200901,0.0579,0.0262,0.3630,0.0828,0.1024,0.205,0.103,0.152,0.274,0.1821
10/12/2008,1,10,2009,200901,0.0620,0.0275,0.3685,0.0836,0.1077,0.221,0.125,0.160,0.291,0.1954
10/13/2008,1,10,2009,200901,0.0620,0.0264,0.3688,0.0817,0.1101,0.216,0.123,0.160,0.290,0.1965
10/14/2008,1,10,2009,200901,0.0547,0.0234,0.3625,0.0766,0.1055,0.208,0.114,0.153,0.283,0.1906
10/15/2008,1,10,2009,200901,0.0468,0.0212,0.3536,0.0724,0.1003,0.198,0.096,0.146,0.269,0.1823
10/16/2008,1,10,2009,200901,0.0407,0.0193,0.3484,0.0700,0.0970,0.192,0.086,0.140,0.261,0.1720
10/17/2008,1,10,2009,200901,0.0360,0.0181,0.3412,0.0674,0.0930,0.188,0.077,0.135,0.254,0.1671
10/18/2008,1,10,2009,200901,0.0323,0.0177,0.3381,0.0665,0.0914,0.186,0.077,0.133,0.255,0.1669
10/19/2008,1,10,2009,200901,0.0316,0.0175,0.3376,0.0681,0.0916,0.189,0.075,0.133,0.253,0.1696
10/20/2008,1,10,2009,200901,0.0305,0.0172,0.3367,0.0689,0.0910,0.188,0.070,0.131,0.249,0.1685
10/21/2008,1,10,2009,200901,0.0294,0.0179,0.3341,0.0689,0.0882,0.185,0.066,0.127,0.246,0.1615
10/22/2008,1,10,2009,200901,0.0254,0.0165,0.3277,0.0650,0.0754,0.179,0.056,0.122,0.239,0.1539
10/23/2008,1,10,2009,200901,0.0223,0.0164,0.3268,0.0648,0.0559,0.176,0.054,0.119,0.237,0.1538
10/24/2008,1,10,2009,200901,0.0204,0.0160,0.3255,0.0640,0.0556,0.175,0.052,0.117,0.236,0.1516
10/25/2008,1,10,2009,200901,0.0185,0.0153,0.3197,0.0617,0.0543,0.170,0.044,0.114,0.230,0.1479
10/26/2008,1,10,2009,200901,0.0169,0.0158,0.3169,0.0638,0.0531,0.165,0.039,0.111,0.225,0.1443
10/27/2008,1,10,2009,200901,0.0151,0.0146,0.3139,0.0656,0.0529,0.163,0.036,0.108,0.223,0.1405
10/28/2008,1,10,2009,200901,0.0143,0.0139,0.3116,0.0660,0.0536,0.158,0.034,0.106,0.222,0.1400
10/29/2008,1,10,2009,200901,0.0141,0.0172,0.3130,0.0840,0.0537,0.158,0.035,0.105,0.223,0.1417
10/30/2008,1,10,2009,200901,0.0133,0.0199,0.3175,0.1001,0.0573,0.167,0.061,0.106,0.242,0.1455
10/31/2008,1,10,2009,200901,0.0734,0.0941,0.5107,0.0927,0.1182,0.632,0.428,0.358,0.523,0.6910
11/1/2008,1,11,2009,200901,0.2529,0.1479,0.7777,0.1548,0.2742,0.783,0.752,0.691,0.770,1.0889
11/2/2008,1,11,2009,200901,0.8662,0.1426,1.0535,0.6199,0.8274,0.939,1.637,1.243,1.446,1.8167
11/3/2008,1,11,2009,200901,0.1747,0.0335,0.4787,0.1565,0.1867,0.345,0.325,0.293,0.444,0.4023
11/4/2008,1,11,2009,200901,0.1902,0.0519,0.5744,0.2073,0.2389,0.367,0.330,0.276,0.448,0.4006
11/5/2008,1,11,2009,200901,0.1335,0.0418,0.4375,0.1440,0.1593,0.386,0.297,0.237,0.422,0.3420
11/6/2008,1,11,2009,200901,0.1087,0.0377,0.4252,0.1241,0.1386,0.449,0.319,0.250,0.439,0.3712
11/7/2008,1,11,2009,200901,0.0987,0.0351,0.4168,0.1121,0.1287,0.402,0.285,0.257,0.413,0.3723
11/8/2008,1,11,2009,200901,0.0953,0.0351,0.4383,0.1141,0.1244,0.353,0.247,0.248,0.384,0.3506
11/9/2008,1,11,2009,200901,0.1985,0.0657,0.6498,0.2390,0.2850,0.502,0.394,0.284,0.496,0.5178
11/10/2008,1,11,2009,200901,0.1408,0.0465,0.4764,0.1695,0.1801,0.443,0.331,0.275,0.449,0.4541
11/11/2008,1,11,2009,200901,0.1266,0.0412,0.4415,0.1427,0.1527,0.497,0.360,0.272,0.471,0.4837
11/12/2008,1,11,2009,200901,0.1190,0.0389,0.4246,0.1307,0.1438,0.694,0.491,0.321,0.570,0.6227
11/13/2008,1,11,2009,200901,0.1043,0.0372,0.4102,0.1169,0.1332,0.692,0.437,0.355,0.529,0.6683
11/14/2008,1,11,2009,200901,0.0901,0.0347,0.3976,0.0931,0.1229,0.536,0.303,0.397,0.427,0.6667
11/15/2008,1,11,2009,200901,0.0834,0.0262,0.3909,0.0707,0.1166,0.391,0.146,0.374,0.307,0.5748
11/16/2008,1,11,2009,200901,0.0788,0.0247,0.3851,0.0491,0.1122,0.311,0.103,0.310,0.274,0.4628
11/17/2008,1,11,2009,200901,0.0752,0.0242,0.3804,0.0290,0.1093,0.282,0.079,0.267,0.256,0.3946
11/18/2008,1,11,2009,200901,0.0733,0.0238,0.3788,0.0131,0.1079,0.266,0.065,0.241,0.245,0.3542
11/19/2008,1,11,2009,200901,0.0725,0.0243,0.3782,0.0045,0.1068,0.257,0.057,0.221,0.239,0.3256
11/20/2008,1,11,2009,200901,0.0729,0.0247,0.3793,0.0187,0.1072,0.251,0.050,0.207,0.234,0.3079
11/21/2008,1,11,2009,200901,0.0721,0.0247,0.3748,0.0330,0.1057,0.244,0.041,0.195,0.227,0.2874
11/22/2008,1,11,2009,200901,0.0701,0.0241,0.3744,0.0473,0.1046,0.239,0.036,0.188,0.223,0.2751
11/23/2008,1,11,2009,200901,0.0700,0.0245,0.3741,0.0616,0.1041,0.235,0.031,0.181,0.220,0.2661
11/24/2008,1,11,2009,200901,0.0688,0.0243,0.3719,0.0759,0.1037,0.240,0.029,0.171,0.218,0.2633
11/25/2008,1,11,2009,200901,0.0717,0.0263,0.3752,0.0902,0.1061,0.248,0.035,0.164,0.222,0.2673
11/26/2008,1,11,2009,200901,0.1290,0.0406,0.5220,0.1188,0.1610,0.579,0.171,0.231,0.327,0.4906
11/27/2008,1,11,2009,200901,0.1152,0.0341,0.4074,0.1151,0.1376,0.368,0.181,0.221,0.334,0.4040
11/28/2008,1,11,2009,200901,0.1009,0.0334,0.3955,0.1128,0.1268,0.297,0.137,0.206,0.301,0.3489
11/29/2008,1,11,2009,200901,0.0919,0.0317,0.3890,0.1080,0.1214,0.281,0.117,0.206,0.285,0.3374
11/30/2008,1,11,2009,200901,0.0829,0.0314,0.3826,0.1041,0.1143,0.261,0.098,0.193,0.270,0.3136
12/1/2008,1,12,2009,200901,0.0780,0.0235,0.3778,0.1028,0.1116,0.250,0.085,0.180,0.261,0.2900
12/2/2008,1,12,2009,200901,0.0761,0.0217,0.3777,0.1013,0.1096,0.241,0.075,0.169,0.253,0.2719
12/3/2008,1,12,2009,200901,0.0739,0.0218,0.3753,0.1015,0.1072,0.232,0.065,0.158,0.245,0.2532
